state,district,pincode,Year,Month,age_0_5,age_5_17,age_18_greater,Total_Enrollment,bio_age_5_17,bio_age_17_,Biometric_Updates,demo_age_5_17,demo_age_17_,Demographic_Updates,Total_Updates,Service_Desert_Score,Female_Updates,Male_Updates,GUP_Index,Update_Gap,Vulnerability_Index,Is_Anomaly,Auth_Failure_Rate
Maharashtra,Mumbai,400017,2025,4,0.0,0.0,0.0,0.0,289.0,871.0,1160.0,0.0,0.0,0.0,1160.0,0.0,538,622.0,0.8635634028892456,0.0,0.0,0,2.3824992868898214
Puducherry,Pondicherry,607402,2025,11,13.0,1.0,0.0,14.0,38.0,425.0,463.0,10.0,67.0,77.0,540.0,0.0258780036968576,254,286.0,0.8850174216027874,0.0,0.0351351351351351,0,2.665104064881212
Karnataka,Raichur,584140,2025,10,44.0,5.0,0.0,49.0,75.0,184.0,259.0,16.0,59.0,75.0,334.0,0.1462686567164179,113,221.0,0.509009009009009,0.0,0.171875,0,2.691296022004495
Andhra Pradesh,Tirupati,517640,2025,10,1.0,6.0,1.0,8.0,15.0,7.0,22.0,7.0,14.0,21.0,43.0,0.1818181818181818,19,24.0,0.76,0.0,0.0519230769230769,0,4.496072591667383
Tamil Nadu,The Nilgiris,643006,2025,4,0.0,0.0,0.0,0.0,70.0,62.0,132.0,0.0,0.0,0.0,132.0,0.0,66,66.0,0.9850746268656716,0.0,0.0,0,2.4724130875950405
Kerala,Kozhikode,673522,2025,11,10.0,4.0,0.0,14.0,64.0,69.0,133.0,12.0,272.0,284.0,417.0,0.0334928229665071,190,227.0,0.8333333333333334,0.0,0.0347222222222222,0,3.66584821853152
Tamil Nadu,Chengalpattu,603108,2025,11,3.0,0.0,0.0,3.0,41.0,3.0,44.0,5.0,49.0,54.0,98.0,0.0303030303030303,33,65.0,0.5,0.0,0.0441176470588235,0,2.084644069787292
Odisha,Bhadrak,756167,2025,3,0.0,0.0,0.0,0.0,13.0,21.0,34.0,0.0,0.0,0.0,34.0,0.0,14,20.0,0.6666666666666666,0.0,0.0,0,2.463325231014442
Uttarakhand,Almora,263656,2025,11,10.0,1.0,2.0,13.0,64.0,46.0,110.0,11.0,127.0,138.0,248.0,0.0522088353413654,148,100.0,1.465346534653465,0.0,0.066412213740458,0,3.578921869466454
Bihar,Buxar,802118,2025,10,20.0,17.0,1.0,38.0,49.0,45.0,94.0,32.0,206.0,238.0,332.0,0.1141141141141141,160,172.0,0.9248554913294798,0.0,0.0840970350404312,0,3.616090188205477
Bihar,Saran,841316,2025,10,8.0,49.0,0.0,57.0,16.0,19.0,35.0,9.0,75.0,84.0,119.0,0.475,58,61.0,0.935483870967742,0.0,0.0677966101694915,0,2.400974576041138
Madhya Pradesh,Gwalior,474011,2025,6,0.0,0.0,0.0,0.0,289.0,263.0,552.0,0.0,0.0,0.0,552.0,0.0,263,289.0,0.906896551724138,0.0,0.0,0,3.2987761062185896
Andhra Pradesh,Krishna,521207,2025,9,15.0,2.0,0.0,17.0,38.0,57.0,95.0,14.0,94.0,108.0,203.0,0.0833333333333333,86,117.0,0.7288135593220338,0.0,0.1018099547511312,0,3.677566076059443
Andhra Pradesh,Prakasam,523116,2025,7,0.0,0.0,0.0,0.0,77.0,95.0,172.0,0.0,0.0,0.0,172.0,0.0,74,98.0,0.7474747474747475,0.0,0.0,0,3.638680355730514
Rajasthan,Nagaur,341515,2025,6,0.0,0.0,0.0,0.0,30.0,35.0,65.0,0.0,0.0,0.0,65.0,0.0,25,40.0,0.6097560975609756,0.0,0.0,0,4.543977073066024
Odisha,Khorda,751010,2025,7,0.0,0.0,0.0,0.0,115.0,135.0,250.0,0.0,0.0,0.0,250.0,0.0,130,120.0,1.0743801652892562,0.0,0.0,0,3.47442726296198
Sikkim,East,737134,2025,10,5.0,1.0,0.0,6.0,25.0,13.0,38.0,10.0,87.0,97.0,135.0,0.0441176470588235,70,65.0,1.0606060606060606,0.0,0.0528169014084507,0,4.197445048970202
Andhra Pradesh,Ananthapuramu,515110,2025,6,0.0,0.0,0.0,0.0,177.0,20.0,197.0,0.0,0.0,0.0,197.0,0.0,80,117.0,0.6779661016949152,0.0,0.0,0,4.668163111996432
Puducherry,Puducherry,605105,2025,11,1.0,0.0,0.0,1.0,15.0,7.0,22.0,0.0,17.0,17.0,39.0,0.025,17,22.0,0.7391304347826086,0.0,0.0365853658536585,0,3.767181885536912
Uttar Pradesh,Kanpur Nagar,209401,2025,12,31.0,48.0,3.0,82.0,226.0,226.0,452.0,46.0,767.0,813.0,1265.0,0.0647709320695102,697,568.0,1.2249560632688927,0.0,0.0371661721068249,0,4.472102312282765
Andhra Pradesh,Prakasam,523240,2025,12,17.0,1.0,0.0,18.0,221.0,193.0,414.0,99.0,594.0,693.0,1107.0,0.0162454873646209,560,547.0,1.0218978102189782,0.0,0.0226465364120781,0,2.008712136182009
Andhra Pradesh,Medak,502278,2025,11,17.0,7.0,0.0,24.0,103.0,185.0,288.0,99.0,329.0,428.0,716.0,0.0334728033472803,393,323.0,1.212962962962963,0.0,0.034412955465587,0,3.5214908608604136
West Bengal,East Midnapore,721431,2025,4,0.0,0.0,0.0,0.0,27.0,62.0,89.0,0.0,0.0,0.0,89.0,0.0,42,47.0,0.875,0.0,0.0,0,3.5814957260141043
West Bengal,Paschim Bardhaman,713325,2025,4,0.0,0.0,0.0,0.0,56.0,149.0,205.0,0.0,0.0,0.0,205.0,0.0,90,115.0,0.7758620689655172,0.0,0.0,0,3.8805124171616487
Himachal Pradesh,Chamba,176323,2025,10,8.0,0.0,0.0,8.0,31.0,31.0,62.0,20.0,50.0,70.0,132.0,0.0601503759398496,76,56.0,1.3333333333333333,0.0,0.0851063829787234,0,3.110677058960135
Andhra Pradesh,Hyderabad,500082,2025,11,2.0,1.0,0.0,3.0,15.0,60.0,75.0,11.0,51.0,62.0,137.0,0.0217391304347826,69,68.0,1.0,0.0,0.0212765957446808,0,3.96219296269245
Himachal Pradesh,Mandi,174403,2025,9,7.0,0.0,0.0,7.0,9.0,27.0,36.0,2.0,51.0,53.0,89.0,0.0777777777777777,42,47.0,0.875,0.0,0.1082474226804123,0,4.4403842026373255
Tamil Nadu,Ramanathapuram,623708,2025,10,7.0,0.0,0.0,7.0,33.0,14.0,47.0,7.0,29.0,36.0,83.0,0.0833333333333333,34,49.0,0.68,0.0,0.1153846153846153,0,4.978677563693578
Jharkhand,Palamau,822132,2025,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.75,0,2.4374346639927182
Assam,Kamrup Metro,781025,2025,4,33.0,71.0,21.0,125.0,240.0,98.0,338.0,0.0,0.0,0.0,338.0,0.3687315634218289,174,164.0,1.0545454545454545,0.0,0.1609913793103448,0,4.809434883841853
Chhattisgarh,Uttar Bastar Kanker,494661,2025,11,1.0,3.0,0.0,4.0,9.0,28.0,37.0,3.0,14.0,17.0,54.0,0.0727272727272727,25,29.0,0.8333333333333334,0.0,0.0254237288135593,0,3.4377597635461496
Maharashtra,Mumbai,400086,2025,6,0.0,0.0,0.0,0.0,314.0,614.0,928.0,0.0,0.0,0.0,928.0,0.0,408,520.0,0.783109404990403,0.0,0.0,0,3.8957180933939575
West Bengal,Birbhum,731240,2025,10,52.0,4.0,0.0,56.0,91.0,202.0,293.0,23.0,334.0,357.0,650.0,0.086021505376344,368,282.0,1.3003533568904593,0.0,0.1103253182461103,0,3.448029002115228
Odisha,Sundargarh,769012,2025,3,0.0,0.0,0.0,0.0,25.0,67.0,92.0,0.0,0.0,0.0,92.0,0.0,46,46.0,0.9787234042553192,0.0,0.0,0,3.199178000853249
Ladakh,Leh,194401,2025,10,8.0,1.0,0.0,9.0,24.0,6.0,30.0,9.0,20.0,29.0,59.0,0.15,27,32.0,0.8181818181818182,0.0,0.1739130434782608,0,2.3224419782929084
Uttar Pradesh,Mathura,281403,2025,7,0.0,0.0,0.0,0.0,716.0,504.0,1220.0,0.0,0.0,0.0,1220.0,0.0,533,687.0,0.7747093023255814,0.0,0.0,0,2.786754821532147
Tamil Nadu,Ramanathapuram,623531,2025,10,4.0,0.0,0.0,4.0,34.0,25.0,59.0,12.0,53.0,65.0,124.0,0.032,54,70.0,0.7605633802816901,0.0,0.0465116279069767,0,4.830119852350947
Tamil Nadu,Virudhunagar,626117,2025,11,70.0,11.0,0.0,81.0,1252.0,332.0,1584.0,134.0,691.0,825.0,2409.0,0.033609958506224,1058,1351.0,0.7825443786982249,0.0,0.0421517462866318,0,3.1584511536146933
Kerala,Thrissur,680684,2025,10,29.0,10.0,0.0,39.0,44.0,92.0,136.0,20.0,130.0,150.0,286.0,0.1358885017421602,125,161.0,0.7716049382716049,0.0,0.1334355828220859,0,2.407013233097544
Gujarat,Navsari,396409,2025,5,0.0,0.0,0.0,0.0,48.0,30.0,78.0,0.0,0.0,0.0,78.0,0.0,37,41.0,0.8809523809523809,0.0,0.0,0,4.167994273800005
Chhattisgarh,Balod,491223,2025,7,0.0,0.0,0.0,0.0,222.0,832.0,1054.0,186.0,565.0,751.0,1805.0,0.0,912,893.0,1.0201342281879195,0.0,0.0,0,2.077438320350254
Maharashtra,Solapur,413222,2025,7,0.0,0.0,0.0,0.0,245.0,598.0,843.0,0.0,0.0,0.0,843.0,0.0,443,400.0,1.1047381546134662,0.0,0.0,0,2.978453081758299
Uttarakhand,Pauri Garhwal,246149,2025,10,83.0,8.0,1.0,92.0,755.0,212.0,967.0,46.0,392.0,438.0,1405.0,0.0654338549075391,596,809.0,0.7358024691358025,0.0,0.0839118825100133,0,4.15299914708198
Tamil Nadu,Vellore,632058,2025,12,3.0,0.0,0.0,3.0,52.0,26.0,78.0,10.0,43.0,53.0,131.0,0.0227272727272727,64,67.0,0.9411764705882352,0.0,0.0333333333333333,0,4.555219842891519
Punjab,Patiala,140401,2025,3,0.0,0.0,0.0,0.0,552.0,1040.0,1592.0,0.0,0.0,0.0,1592.0,0.0,847,745.0,1.135388739946381,0.0,0.0,0,3.770603231523557
Andhra Pradesh,N. T. R,521230,2025,6,0.0,0.0,0.0,0.0,75.0,45.0,120.0,0.0,0.0,0.0,120.0,0.0,58,62.0,0.9206349206349206,0.0,0.0,0,4.731715287094142
Andhra Pradesh,Guntur,522619,2025,4,0.0,0.0,0.0,0.0,191.0,41.0,232.0,0.0,0.0,0.0,232.0,0.0,125,107.0,1.1574074074074074,0.0,0.0,0,4.18660240782166
Karnataka,Belgaum,591316,2025,11,9.0,0.0,0.0,9.0,20.0,38.0,58.0,4.0,53.0,57.0,115.0,0.0775862068965517,55,60.0,0.9016393442622952,0.0,0.108,0,3.224478993559256
Madhya Pradesh,Khandwa,450551,2025,3,0.0,0.0,0.0,0.0,230.0,171.0,401.0,168.0,408.0,576.0,977.0,0.0,408,569.0,0.7157894736842105,0.0,0.0,0,3.73611470405412
Bihar,Khagaria,851203,2025,10,56.0,47.0,0.0,103.0,130.0,167.0,297.0,29.0,249.0,278.0,575.0,0.1788194444444444,305,270.0,1.1254612546125462,0.0,0.1237113402061855,0,3.477203011462102
West Bengal,Purba Bardhaman,713432,2025,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,5.0,0.0,2,3.0,0.5,0.0,0.0,0,4.31200738952896
Maharashtra,Mumbai Suburban,400066,2025,3,0.0,0.0,0.0,0.0,143.0,231.0,374.0,66.0,841.0,907.0,1281.0,0.0,565,716.0,0.7880055788005579,0.0,0.0,0,4.058833200391614
Rajasthan,Banswara,327031,2025,11,39.0,43.0,3.0,85.0,250.0,501.0,751.0,55.0,732.0,787.0,1538.0,0.0552306692657569,627,911.0,0.6875,0.0,0.0382389162561576,0,4.376401862636103
Tamil Nadu,Tenkasi,627757,2025,3,0.0,0.0,0.0,0.0,22.0,12.0,34.0,0.0,0.0,0.0,34.0,0.0,16,18.0,0.8421052631578947,0.0,0.0,0,3.5649133593950437
Meghalaya,East Garo Hills,783123,2025,11,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.3846153846153846,5,7.0,0.625,0.0,0.0,0,3.828241374986879
Gujarat,Sabarkantha,383220,2025,3,0.0,0.0,0.0,0.0,95.0,140.0,235.0,136.0,568.0,704.0,939.0,0.0,447,492.0,0.9066937119675456,0.0,0.0,0,3.537771823877088
West Bengal,North 24 Parganas,743330,2025,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,4.968948699225573
West Bengal,Kolkata,700018,2025,3,0.0,0.0,0.0,0.0,65.0,207.0,272.0,30.0,1160.0,1190.0,1462.0,0.0,649,813.0,0.7972972972972973,0.0,0.0,0,3.59902136761836
Tamil Nadu,Madurai,625109,2025,9,87.0,0.0,0.0,87.0,83.0,205.0,288.0,53.0,272.0,325.0,613.0,0.1416938110749185,310,303.0,1.019736842105263,0.0,0.1861626248216833,0,4.003507498599076
West Bengal,North 24 Parganas,743232,2025,4,0.0,0.0,0.0,0.0,63.0,77.0,140.0,0.0,0.0,0.0,140.0,0.0,61,79.0,0.7625,0.0,0.0,0,2.69936487662504
Karnataka,Yadgir,585224,2025,6,0.0,0.0,0.0,0.0,53.0,31.0,84.0,0.0,0.0,0.0,84.0,0.0,42,42.0,0.9767441860465116,0.0,0.0,0,2.8271181907287435
Tamil Nadu,Karur,638151,2025,12,2.0,0.0,0.0,2.0,27.0,9.0,36.0,2.0,26.0,28.0,64.0,0.0307692307692307,37,27.0,1.3214285714285714,0.0,0.044776119402985,0,2.709135776574845
Uttar Pradesh,Bijnor,246737,2025,7,0.0,0.0,0.0,0.0,50.0,26.0,76.0,0.0,0.0,0.0,76.0,0.0,31,45.0,0.6739130434782609,0.0,0.0,0,3.084225496738925
Karnataka,Uttara Kannada,581396,2025,11,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,21.0,25.0,27.0,0.0,12,15.0,0.75,0.0,0.0,0,4.774116343563274
Odisha,Bargarh,768221,2025,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,2.0,0.0,0.0,0.0,0,4.545257291822406
Uttarakhand,Garhwal,246124,2025,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,2.0,0.0,0.0,0.0,0,3.322663005240764
Assam,Kamrup,781129,2025,10,6.0,8.0,5.0,19.0,15.0,9.0,24.0,2.0,48.0,50.0,74.0,0.2533333333333333,38,36.0,1.027027027027027,0.0,0.1595744680851064,0,2.5165102777829618
Tamil Nadu,Viluppuram,605751,2025,10,5.0,5.0,0.0,10.0,18.0,161.0,179.0,14.0,93.0,107.0,286.0,0.0348432055749128,165,121.0,1.352459016393443,0.0,0.0252525252525252,0,3.330945935483403
Tamil Nadu,Dindigul,624710,2025,12,14.0,1.0,0.0,15.0,166.0,363.0,529.0,36.0,337.0,373.0,902.0,0.0166112956810631,406,496.0,0.8169014084507042,0.0,0.022875816993464,0,4.347312802454345
Punjab,Rupnagar,140306,2025,9,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,10.0,11.0,18.0,0.0,9,9.0,0.9,0.0,0.0,0,3.4133676924549703
Haryana,Yamuna Nagar,133202,2025,12,11.0,0.0,0.0,11.0,33.0,63.0,96.0,1.0,39.0,40.0,136.0,0.0802919708029197,71,65.0,1.0757575757575757,0.0,0.1114864864864864,0,3.615979243885015
Karnataka,Chamarajanagar,571128,2025,9,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,4.0,4.0,8.0,0.1111111111111111,3,5.0,0.5,0.0,0.0,0,2.6937428240282166
Tamil Nadu,Namakkal,637211,2025,9,58.0,1.0,0.0,59.0,25.0,101.0,126.0,28.0,156.0,184.0,310.0,0.1897106109324758,156,154.0,1.0064516129032255,0.0,0.2351351351351351,0,2.174643421536953
Meghalaya,East Khasi Hills,793017,2025,3,0.0,0.0,0.0,0.0,24.0,46.0,70.0,0.0,0.0,0.0,70.0,0.0,36,34.0,1.0285714285714285,0.0,0.0,0,3.854433164765109
Haryana,Rewari,123412,2025,4,0.0,0.0,0.0,0.0,46.0,48.0,94.0,0.0,0.0,0.0,94.0,0.0,40,54.0,0.7272727272727273,0.0,0.0,0,2.665304687078839
Rajasthan,Sawai Madhopur,322034,2025,9,40.0,17.0,0.0,57.0,149.0,69.0,218.0,18.0,128.0,146.0,364.0,0.1561643835616438,178,186.0,0.9518716577540108,0.0,0.1421800947867298,0,4.313698296429508
Tamil Nadu,Tiruchirappalli,620102,2025,10,39.0,3.0,0.0,42.0,201.0,291.0,492.0,38.0,177.0,215.0,707.0,0.059322033898305,289,418.0,0.6897374701670644,0.0,0.078,0,3.4391028551892955
Maharashtra,Ahmadnagar,422604,2025,12,185.0,17.0,0.0,202.0,415.0,1612.0,2027.0,36.0,801.0,837.0,2864.0,0.0705061082024432,1354,1510.0,0.8960953011250827,0.0,0.0904792957287251,0,3.932045790085395
West Bengal,Barddhaman,713347,2025,3,0.0,0.0,0.0,0.0,75.0,131.0,206.0,0.0,0.0,0.0,206.0,0.0,104,102.0,1.0097087378640777,0.0,0.0,0,2.939815904545413
Uttar Pradesh,Mathura,281121,2025,7,133.0,151.0,10.0,294.0,204.0,346.0,550.0,0.0,0.0,0.0,550.0,0.5335753176043557,267,283.0,0.9401408450704224,0.0,0.2502958579881656,0,4.463497316273373
Tamil Nadu,Sivaganga,630306,2025,4,0.0,0.0,0.0,0.0,48.0,60.0,108.0,0.0,0.0,0.0,108.0,0.0,56,52.0,1.0566037735849056,0.0,0.0,0,4.494644124894824
Maharashtra,Solapur,413306,2025,3,0.0,0.0,0.0,0.0,178.0,304.0,482.0,72.0,1144.0,1216.0,1698.0,0.0,816,882.0,0.9241223103057756,0.0,0.0,0,3.022041055292796
Assam,Baksa,781377,2025,11,8.0,1.0,1.0,10.0,26.0,25.0,51.0,4.0,79.0,83.0,134.0,0.074074074074074,58,76.0,0.7532467532467533,0.0,0.0910344827586206,0,3.103795563090137
Uttar Pradesh,Rae Bareli,229122,2025,3,0.0,0.0,0.0,0.0,477.0,124.0,601.0,63.0,766.0,829.0,1430.0,0.0,771,659.0,1.1681818181818182,0.0,0.0,0,3.97766524282686
Kerala,Ernakulam,683585,2025,9,4.0,1.0,0.0,5.0,15.0,23.0,38.0,6.0,21.0,27.0,65.0,0.0757575757575757,31,34.0,0.8857142857142857,0.0,0.0845070422535211,0,4.891143782070024
Tamil Nadu,Tiruvannamalai,604505,2025,7,0.0,0.0,0.0,0.0,54.0,57.0,111.0,0.0,0.0,0.0,111.0,0.0,50,61.0,0.8064516129032258,0.0,0.0,0,3.1442117757864576
Karnataka,Bangalore,560028,2025,9,3.0,0.0,0.0,3.0,3.0,39.0,42.0,3.0,26.0,29.0,71.0,0.0416666666666666,44,27.0,1.5714285714285714,0.0,0.06,0,4.3679628299002085
Andhra Pradesh,Srikakulam,532404,2025,12,11.0,0.0,0.0,11.0,153.0,93.0,246.0,49.0,184.0,233.0,479.0,0.0229166666666666,210,269.0,0.7777777777777778,0.0,0.0336048879837067,0,2.275398982055344
Punjab,Firozpur,142052,2025,7,0.0,0.0,0.0,0.0,18.0,105.0,123.0,0.0,0.0,0.0,123.0,0.0,59,64.0,0.9076923076923076,0.0,0.0,0,2.842366521111489
Telangana,Karimnagar,505401,2025,4,0.0,0.0,0.0,0.0,37.0,39.0,76.0,0.0,0.0,0.0,76.0,0.0,40,36.0,1.0810810810810811,0.0,0.0,0,4.58462767368867
Punjab,Jalandhar,144803,2025,6,0.0,0.0,0.0,0.0,18.0,34.0,52.0,0.0,0.0,0.0,52.0,0.0,23,29.0,0.7666666666666667,0.0,0.0,0,4.09743283234249
Andhra Pradesh,Ananthapuramu,515501,2025,9,5.0,2.0,0.0,7.0,16.0,14.0,30.0,4.0,11.0,15.0,45.0,0.1521739130434782,21,24.0,0.84,0.0,0.1415094339622641,0,4.058251359013285
Delhi,Central Delhi,110008,2025,11,109.0,38.0,12.0,159.0,511.0,558.0,1069.0,122.0,1280.0,1402.0,2471.0,0.0643203883495145,1362,1109.0,1.227027027027027,0.0,0.0676168757126567,0,2.8286534373929486
Andhra Pradesh,Cuddapah,516350,2025,4,0.0,0.0,0.0,0.0,88.0,28.0,116.0,0.0,0.0,0.0,116.0,0.0,56,60.0,0.918032786885246,0.0,0.0,0,3.9822119126674713
Madhya Pradesh,Chhatarpur,471510,2025,4,0.0,0.0,0.0,0.0,385.0,240.0,625.0,0.0,0.0,0.0,625.0,0.0,308,317.0,0.9685534591194968,0.0,0.0,0,2.708942423094346
Punjab,Kapurthala,144626,2025,12,14.0,2.0,0.0,16.0,295.0,232.0,527.0,23.0,368.0,391.0,918.0,0.0174102285092491,477,441.0,1.079185520361991,0.0,0.0224598930481283,0,2.8949713120118914
Madhya Pradesh,Ashok Nagar,473443,2025,12,131.0,39.0,3.0,173.0,462.0,767.0,1229.0,108.0,1096.0,1204.0,2433.0,0.0710764174198849,1294,1139.0,1.1350877192982456,0.0,0.0767548906789413,0,3.6604507444895966
Punjab,Moga,142057,2025,3,0.0,0.0,0.0,0.0,148.0,212.0,360.0,0.0,0.0,0.0,360.0,0.0,166,194.0,0.8512820512820513,0.0,0.0,0,2.092257797284549
West Bengal,Paschim Medinipur,721211,2025,11,144.0,31.0,0.0,175.0,302.0,366.0,668.0,84.0,1764.0,1848.0,2516.0,0.0695272149384187,1273,1243.0,1.0233118971061093,0.0,0.0802377414561664,0,3.3295647906107364
Kerala,Kottayam,686611,2025,9,9.0,1.0,0.0,10.0,25.0,26.0,51.0,6.0,43.0,49.0,100.0,0.099009900990099,50,50.0,0.9803921568627452,0.0,0.1216216216216216,0,3.278026889675358
Madhya Pradesh,Katni,483105,2025,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,3.1346352389300174
Karnataka,Raichur,584134,2025,10,19.0,3.0,0.0,22.0,70.0,60.0,130.0,9.0,66.0,75.0,205.0,0.1067961165048543,106,99.0,1.06,0.0,0.125,0,3.8575540072797994
Tamil Nadu,Salem,636116,2025,10,34.0,1.0,0.0,35.0,87.0,71.0,158.0,31.0,156.0,187.0,345.0,0.1011560693641618,180,165.0,1.0843373493975903,0.0,0.1338582677165354,0,2.0129800691004887
West Bengal,Bardhaman,713101,2025,5,0.0,0.0,0.0,0.0,12.0,54.0,66.0,0.0,0.0,0.0,66.0,0.0,33,33.0,0.9705882352941176,0.0,0.0,0,4.331853178998671
West Bengal,Paschim Bardhaman,713212,2025,4,0.0,0.0,0.0,0.0,15.0,47.0,62.0,0.0,0.0,0.0,62.0,0.0,34,28.0,1.1724137931034482,0.0,0.0,0,3.46875253162801
Uttarakhand,Pauri Garhwal,246176,2025,7,0.0,0.0,0.0,0.0,26.0,42.0,68.0,0.0,0.0,0.0,68.0,0.0,35,33.0,1.0294117647058822,0.0,0.0,0,4.473403019657628
Uttar Pradesh,Bulandshahr,203399,2025,7,0.0,0.0,0.0,0.0,11.0,12.0,23.0,0.0,0.0,0.0,23.0,0.0,9,14.0,0.6,0.0,0.0,0,2.4401220397482923
Uttar Pradesh,Fatehpur,212653,2025,4,0.0,0.0,0.0,0.0,188.0,218.0,406.0,0.0,0.0,0.0,406.0,0.0,196,210.0,0.9289099526066352,0.0,0.0,0,3.203655479582199
Gujarat,Ahmedabad,382845,2025,9,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1,2.0,0.3333333333333333,0.0,0.0,0,3.229071377739952
Odisha,Baleshwar,756028,2025,4,0.0,0.0,0.0,0.0,10.0,30.0,40.0,0.0,0.0,0.0,40.0,0.0,19,21.0,0.8636363636363636,0.0,0.0,0,4.941044006666255
Maharashtra,Bid,431530,2025,11,3.0,2.0,0.0,5.0,1.0,22.0,23.0,0.0,147.0,147.0,170.0,0.0292397660818713,75,95.0,0.78125,0.0,0.0255681818181818,0,4.190088327161412
Tamil Nadu,Vellore,632513,2025,4,0.0,0.0,0.0,0.0,115.0,202.0,317.0,0.0,0.0,0.0,317.0,0.0,181,136.0,1.3211678832116789,0.0,0.0,0,4.958637005780808
Maharashtra,Ahmadnagar,413710,2025,7,0.0,0.0,0.0,0.0,147.0,255.0,402.0,0.0,0.0,0.0,402.0,0.0,173,229.0,0.7521739130434782,0.0,0.0,0,2.4371775208432034
Rajasthan,Chittorgarh,312613,2025,3,0.0,0.0,0.0,0.0,56.0,47.0,103.0,0.0,0.0,0.0,103.0,0.0,48,55.0,0.8571428571428571,0.0,0.0,0,2.675739866125355
Rajasthan,Jodhpur,342311,2025,3,0.0,0.0,0.0,0.0,473.0,385.0,858.0,99.0,2627.0,2726.0,3584.0,0.0,1583,2001.0,0.7907092907092907,0.0,0.0,0,4.843642717972576
Odisha,Kendrapara,754213,2025,3,0.0,0.0,0.0,0.0,192.0,254.0,446.0,164.0,938.0,1102.0,1548.0,0.0,718,830.0,0.8640192539109507,0.0,0.0,0,4.210165403659156
West Bengal,Bankura,722157,2025,5,0.0,0.0,0.0,0.0,89.0,59.0,148.0,0.0,0.0,0.0,148.0,0.0,67,81.0,0.8170731707317073,0.0,0.0,0,4.66138100875378
Uttar Pradesh,Allahabad,212106,2025,5,0.0,0.0,0.0,0.0,1100.0,303.0,1403.0,0.0,0.0,0.0,1403.0,0.0,754,649.0,1.16,0.0,0.0,0,3.229642175159042
Uttarakhand,Almora,244715,2025,9,5.0,0.0,0.0,5.0,15.0,12.0,27.0,6.0,19.0,25.0,52.0,0.0943396226415094,27,25.0,1.0384615384615383,0.0,0.1293103448275862,0,4.746357856598269
West Bengal,Dakshin Dinajpur,733129,2025,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,2.5448787306609737
Bihar,Araria,854201,2025,10,10.0,13.0,0.0,23.0,9.0,18.0,27.0,12.0,395.0,407.0,434.0,0.0528735632183908,150,284.0,0.5263157894736842,0.0,0.0327510917030567,0,4.43693885986015
Odisha,Baleswar,756028,2025,6,0.0,0.0,0.0,0.0,35.0,39.0,74.0,0.0,0.0,0.0,74.0,0.0,35,39.0,0.875,0.0,0.0,0,4.435822051287721
Karnataka,Mysuru,571313,2025,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,2.0,0.0,0.0,0.0,0,2.730272226540849
West Bengal,Maldah,732125,2025,10,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,8.0,8.0,10.0,0.2727272727272727,4,6.0,0.5714285714285714,0.0,0.3214285714285714,0,4.5141331202205
Karnataka,Haveri *,581110,2025,7,0.0,0.0,0.0,0.0,12.0,55.0,67.0,0.0,0.0,0.0,67.0,0.0,33,34.0,0.9428571428571428,0.0,0.0,0,3.4247464993361176
Delhi,South Delhi,110030,2025,6,0.0,0.0,0.0,0.0,549.0,923.0,1472.0,0.0,0.0,0.0,1472.0,0.0,776,696.0,1.1133428981348636,0.0,0.0,0,2.766950214820365
Andhra Pradesh,Ananthapuramu,515455,2025,5,0.0,0.0,0.0,0.0,162.0,16.0,178.0,0.0,0.0,0.0,178.0,0.0,106,72.0,1.452054794520548,0.0,0.0,0,3.2578855360380303
Maharashtra,Mumbai,400104,2025,3,0.0,0.0,0.0,0.0,191.0,615.0,806.0,36.0,509.0,545.0,1351.0,0.0,685,666.0,1.0269865067466266,0.0,0.0,0,4.020139447153617
West Bengal,Purba Bardhaman,713170,2025,9,1.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,1.0,5.0,0.1666666666666666,2,3.0,0.5,0.0,0.2142857142857142,0,4.646513475133309
